month,day,campaign_number,user_engagement,banner,placement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,ctr,roi_computed,revenue_per_click
May,30,camp 3,Low,300 x 250,def,3866,0.242,8,0.4359,0,0.0,0.2069,180.124,0.0545
May,30,camp 3,Low,300 x 250,ghi,367,0.2261,10,0.5448,0,0.0,2.7248,240.9553,0.0545
May,30,camp 3,Low,300 x 250,jkl,12,0.0058,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,Low,300 x 250,mno,18914,0.7209,45,2.4517,0,0.0,0.2379,340.0888,0.0545
May,30,camp 3,Medium,300 x 250,abc,1,0.002,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,Medium,300 x 250,def,6605,0.8228,48,2.6153,0,0.0,0.7267,317.8537,0.0545
May,30,camp 3,Medium,300 x 250,ghi,1390,0.8974,33,1.798,1,68.8858,2.3741,200.3566,0.0545
May,30,camp 3,Medium,300 x 250,jkl,54,0.0294,2,0.1089,0,0.0,3.7037,370.4082,0.0544
May,30,camp 3,Medium,300 x 250,mno,41636,3.4021,177,9.6431,1,189.8929,0.4251,283.4455,0.0545
May,30,camp 3,High,468 x 60,def,77,0.0099,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,High,468 x 60,ghi,6,0.0024,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,High,468 x 60,mno,160,0.0206,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,Low,468 x 60,def,47,0.0078,1,0.0544,0,0.0,2.1277,697.4359,0.0544
May,30,camp 3,Low,468 x 60,ghi,1,0.0004,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,Low,468 x 60,mno,97,0.001,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,Medium,468 x 60,def,100,0.0088,1,0.0544,0,0.0,1.0,618.1818,0.0544
May,30,camp 3,Medium,468 x 60,ghi,4,0.0016,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,Medium,468 x 60,mno,248,0.0065,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,High,580 x 400,mno,4578,2.6586,46,2.5064,5,546.9148,1.0048,94.2752,0.0545
May,30,camp 3,Low,580 x 400,mno,3303,0.3053,22,1.1987,0,0.0,0.6661,392.6302,0.0545
May,30,camp 3,Medium,580 x 400,mno,10047,1.8236,197,10.734,2,14.2757,1.9608,588.6159,0.0545
May,30,camp 3,High,670 x 90,def,625,0.1567,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,High,670 x 90,ghi,222,0.1315,1,0.0544,0,0.0,0.4505,41.3688,0.0544
May,30,camp 3,High,670 x 90,jkl,50,0.0269,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,High,670 x 90,mno,1363,0.411,5,0.2724,0,0.0,0.3668,66.2774,0.0545
May,30,camp 3,Low,670 x 90,def,4003,0.1265,21,1.1442,0,0.0,0.5246,904.5059,0.0545
May,30,camp 3,Low,670 x 90,ghi,156,0.0553,1,0.0544,0,0.0,0.641,98.3725,0.0544
May,30,camp 3,Low,670 x 90,jkl,3,0.0011,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,Low,670 x 90,mno,870,0.0282,3,0.1634,0,0.0,0.3448,579.4326,0.0545
May,30,camp 3,Medium,670 x 90,def,4606,0.2445,20,1.0897,0,0.0,0.4342,445.6851,0.0545
May,30,camp 3,Medium,670 x 90,ghi,120,0.0797,1,0.0544,0,0.0,0.8333,68.256,0.0544
May,30,camp 3,Medium,670 x 90,jkl,27,0.0155,1,0.0544,0,0.0,3.7037,350.9677,0.0544
May,30,camp 3,Medium,670 x 90,mno,2493,0.1654,15,0.8173,0,0.0,0.6017,494.1354,0.0545
May,30,camp 3,High,728 x 90,def,5395,1.1226,10,0.5448,2,46.751,0.1854,48.5302,0.0545
May,30,camp 3,High,728 x 90,ghi,3023,2.0971,14,0.7628,7,88.4326,0.4631,36.374,0.0545
May,30,camp 3,High,728 x 90,jkl,1725,0.6201,2,0.1089,0,0.0,0.1159,17.5617,0.0544
May,30,camp 3,High,728 x 90,mno,17790,4.5509,48,2.6153,6,186.2643,0.2698,57.4678,0.0545
May,30,camp 3,High,728 x 90,,2,0.0016,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,Low,728 x 90,abc,1,0.0015,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,Low,728 x 90,def,4095,0.3298,15,0.8173,0,0.0,0.3663,247.8169,0.0545
May,30,camp 3,Low,728 x 90,ghi,521,0.3837,5,0.2724,0,0.0,0.9597,70.993,0.0545
May,30,camp 3,Low,728 x 90,jkl,122,0.0359,1,0.0544,0,0.0,0.8197,151.532,0.0544
May,30,camp 3,Low,728 x 90,mno,22096,0.8477,49,2.6698,0,0.0,0.2218,314.9463,0.0545
May,30,camp 3,Medium,728 x 90,def,13452,1.4609,57,3.1057,2,91.157,0.4237,212.5881,0.0545
May,30,camp 3,Medium,728 x 90,ghi,2861,1.6328,35,1.907,0,0.0,1.2233,116.7932,0.0545
May,30,camp 3,Medium,728 x 90,jkl,1187,0.3729,12,0.6538,0,0.0,1.011,175.3285,0.0545
May,30,camp 3,Medium,728 x 90,mno,48018,3.2799,240,13.0769,0,0.0,0.4998,398.6981,0.0545
May,30,camp 3,Medium,728 x 90,,4,0.0032,0,0.0,0,0.0,0.0,0.0,0.0
May,30,camp 3,Low,800 x 250,mno,4,0.0,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,High,160 x 600,abc,25,0.0386,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,High,160 x 600,def,12292,4.6449,54,5.0,31,2033.1923,0.4393,107.6449,0.0926
May,31,camp 1,High,160 x 600,ghi,8815,12.3568,92,10.0,51,1912.8514,1.0437,80.9271,0.1087
May,31,camp 1,High,160 x 600,mno,128893,104.1033,1175,128.0,563,25887.935,0.9116,122.9548,0.1089
May,31,camp 1,Low,160 x 600,def,167,0.0087,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,160 x 600,ghi,16,0.0148,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,160 x 600,mno,1308,0.2894,5,0.5449,0,0.0,0.3823,188.2861,0.109
May,31,camp 1,Medium,160 x 600,def,1247,0.274,1,0.1089,0,0.0,0.0802,39.7445,0.1089
May,31,camp 1,Medium,160 x 600,ghi,468,0.4921,6,0.6539,1,20.4102,1.2821,132.8795,0.109
May,31,camp 1,Medium,160 x 600,mno,12744,5.5762,122,13.2975,14,651.2135,0.9573,238.4688,0.109
May,31,camp 1,High,240 x 400,def,12213,6.3283,73,7.0,20,748.2426,0.5977,110.6142,0.0959
May,31,camp 1,High,240 x 400,ghi,238328,204.295,5860,638.0,2509,118651.5607,2.4588,312.2935,0.1089
May,31,camp 1,High,240 x 400,jkl,35220,19.2678,349,38.0,161,7011.5125,0.9909,197.2202,0.1089
May,31,camp 1,High,240 x 400,mno,66919,96.3712,654,71.0,365,18786.926,0.9773,73.6735,0.1086
May,31,camp 1,Low,240 x 400,def,53,0.0111,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,240 x 400,ghi,630,0.5062,13,1.4169,4,191.5127,2.0635,279.9091,0.109
May,31,camp 1,Low,240 x 400,jkl,135,0.0704,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,240 x 400,mno,441,0.1473,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Medium,240 x 400,def,1128,0.3319,2,0.2179,0,0.0,0.1773,65.6523,0.109
May,31,camp 1,Medium,240 x 400,ghi,13155,10.8589,458,49.9213,58,3720.2698,3.4816,459.727,0.109
May,31,camp 1,Medium,240 x 400,jkl,2474,1.3434,38,4.1419,1,37.9183,1.536,308.3147,0.109
May,31,camp 1,Medium,240 x 400,mno,4396,3.8627,27,2.9429,5,181.7844,0.6142,76.1876,0.109
May,31,camp 1,High,300 x 250,abc,22,0.0323,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,High,300 x 250,def,24133,12.6902,103,11.0,65,4465.0408,0.4268,86.6811,0.1068
May,31,camp 1,High,300 x 250,ghi,36629,25.7399,493,53.0,182,6654.4453,1.3459,205.906,0.1075
May,31,camp 1,High,300 x 250,jkl,4788,2.8953,21,2.0,4,225.0301,0.4386,69.0775,0.0952
May,31,camp 1,High,300 x 250,mno,194176,183.192,1315,143.0,758,36495.3064,0.6772,78.0602,0.1087
May,31,camp 1,Low,300 x 250,def,132,0.0363,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,300 x 250,ghi,54,0.0325,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,300 x 250,jkl,9,0.0061,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,300 x 250,mno,1856,0.4029,6,0.6539,4,293.809,0.3233,162.2983,0.109
May,31,camp 1,Medium,300 x 250,abc,1,0.0008,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Medium,300 x 250,def,1933,0.8485,17,1.8527,0,0.0,0.8795,218.35,0.109
May,31,camp 1,Medium,300 x 250,ghi,1535,0.9751,26,2.8339,2,25.8874,1.6938,290.6266,0.109
May,31,camp 1,Medium,300 x 250,jkl,340,0.2162,5,0.5447,0,0.0,1.4706,251.9426,0.1089
May,31,camp 1,Medium,300 x 250,mno,17491,8.8982,111,12.0943,10,448.0773,0.6346,135.9185,0.109
May,31,camp 1,High,468 x 60,def,1011,0.2384,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,High,468 x 60,ghi,268,0.1095,1,0.0,0,0.0,0.3731,0.0,0.0
May,31,camp 1,High,468 x 60,jkl,5,0.0033,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,High,468 x 60,mno,1964,0.5916,2,0.0,9,300.3082,0.1018,0.0,0.0
May,31,camp 1,Low,468 x 60,def,14,0.0021,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,468 x 60,mno,26,0.0012,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Medium,468 x 60,def,118,0.0126,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Medium,468 x 60,ghi,27,0.011,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Medium,468 x 60,mno,107,0.0288,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,High,580 x 400,mno,29960,45.289,449,49.0,349,18906.4954,1.4987,108.194,0.1091
May,31,camp 1,Low,580 x 400,mno,285,0.0928,2,0.2179,2,32.1004,0.7018,234.806,0.109
May,31,camp 1,Medium,580 x 400,mno,2589,2.2734,39,4.2507,1,6.9347,1.5064,186.9755,0.109
May,31,camp 1,High,670 x 90,def,3844,3.0008,27,2.0,4,46.175,0.7024,66.6489,0.0741
May,31,camp 1,High,670 x 90,ghi,13208,7.479,79,8.0,40,1238.9059,0.5981,106.9662,0.1013
May,31,camp 1,High,670 x 90,jkl,343,0.252,2,0.0,5,284.5577,0.5831,0.0,0.0
May,31,camp 1,High,670 x 90,mno,11462,10.3058,81,8.0,40,1109.0462,0.7067,77.6262,0.0988
May,31,camp 1,Low,670 x 90,def,32,0.0044,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,670 x 90,ghi,26,0.0096,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,670 x 90,jkl,4,0.0015,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,670 x 90,mno,115,0.0258,1,0.1089,0,0.0,0.8696,422.093,0.1089
May,31,camp 1,Medium,670 x 90,def,326,0.1115,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Medium,670 x 90,ghi,672,0.3515,3,0.3269,0,0.0,0.4464,93.0014,0.109
May,31,camp 1,Medium,670 x 90,jkl,10,0.0059,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Medium,670 x 90,mno,847,0.4838,7,0.7629,3,141.4545,0.8264,157.6891,0.109
May,31,camp 1,High,728 x 90,abc,38,0.0558,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,High,728 x 90,def,48383,22.8326,202,22.0,57,3244.2238,0.4175,96.3535,0.1089
May,31,camp 1,High,728 x 90,ghi,146636,170.9199,2214,241.0,1051,44938.8034,1.5099,141.0017,0.1089
May,31,camp 1,High,728 x 90,jkl,16529,6.3213,116,12.0,38,1792.4337,0.7018,189.8344,0.1034
May,31,camp 1,High,728 x 90,mno,204227,122.2659,993,108.0,770,39211.8348,0.4862,88.3321,0.1088
May,31,camp 1,High,728 x 90,,4,0.0032,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,728 x 90,def,322,0.0558,1,0.1089,0,0.0,0.3106,195.1613,0.1089
May,31,camp 1,Low,728 x 90,ghi,206,0.2062,3,0.3269,0,0.0,1.4563,158.5354,0.109
May,31,camp 1,Low,728 x 90,jkl,71,0.0267,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,Low,728 x 90,mno,1925,0.3326,12,1.3079,0,0.0,0.6234,393.2351,0.109
May,31,camp 1,Medium,728 x 90,def,4777,1.5536,52,5.6679,7,510.4599,1.0885,364.8236,0.109
May,31,camp 1,Medium,728 x 90,ghi,7350,8.0762,164,17.8689,30,668.2338,2.2313,221.2538,0.109
May,31,camp 1,Medium,728 x 90,jkl,1417,0.5298,8,0.8719,0,0.0,0.5646,164.5715,0.109
May,31,camp 1,Medium,728 x 90,mno,19360,6.6646,124,13.5153,21,538.0265,0.6405,202.7924,0.109
May,31,camp 1,Medium,728 x 90,,2,0.0016,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,High,800 x 250,ghi,1,0.016,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 1,High,800 x 250,mno,10,0.006,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,High,160 x 600,def,1712,0.2406,1,0.0544,0,0.0,0.0584,22.6101,0.0544
May,31,camp 3,High,160 x 600,ghi,222,0.0677,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,High,160 x 600,mno,17937,4.8906,64,3.4878,5,242.8174,0.3568,71.3164,0.0545
May,31,camp 3,Low,160 x 600,def,5079,0.1835,13,0.7084,0,0.0,0.256,386.049,0.0545
May,31,camp 3,Low,160 x 600,ghi,149,0.0366,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Low,160 x 600,mno,22560,1.2457,56,3.0519,1,59.3504,0.2482,244.9948,0.0545
May,31,camp 3,Medium,160 x 600,def,8240,0.4965,19,1.0353,0,0.0,0.2306,208.5196,0.0545
May,31,camp 3,Medium,160 x 600,ghi,766,0.1498,4,0.2179,0,0.0,0.5222,145.4606,0.0545
May,31,camp 3,Medium,160 x 600,mno,52338,5.622,355,19.3473,1,11.2678,0.6783,344.1355,0.0545
May,31,camp 3,High,240 x 400,def,1938,0.4357,6,0.3269,0,0.0,0.3096,75.0287,0.0545
May,31,camp 3,High,240 x 400,ghi,7514,6.1056,62,3.3789,11,610.3037,0.8251,55.341,0.0545
May,31,camp 3,High,240 x 400,jkl,4348,2.2681,12,0.6539,1,46.3113,0.276,28.8303,0.0545
May,31,camp 3,High,240 x 400,mno,16245,6.0561,43,2.3432,5,462.0925,0.2647,38.6916,0.0545
May,31,camp 3,Low,240 x 400,def,1418,0.1755,4,0.2179,0,0.0,0.2821,124.1595,0.0545
May,31,camp 3,Low,240 x 400,ghi,2063,1.5888,26,1.4169,0,0.0,1.2603,89.1805,0.0545
May,31,camp 3,Low,240 x 400,jkl,247,0.1312,3,0.1634,0,0.0,1.2146,124.5427,0.0545
May,31,camp 3,Low,240 x 400,mno,8618,0.4711,20,1.0899,0,0.0,0.2321,231.3522,0.0545
May,31,camp 3,Medium,240 x 400,def,4919,0.7069,34,1.8528,0,0.0,0.6912,262.1021,0.0545
May,31,camp 3,Medium,240 x 400,ghi,9065,7.3421,154,8.3928,2,172.5719,1.6988,114.3106,0.0545
May,31,camp 3,Medium,240 x 400,jkl,2626,1.3592,32,1.7439,1,351.1021,1.2186,128.3034,0.0545
May,31,camp 3,Medium,240 x 400,mno,24019,2.4662,116,6.3218,1,24.5109,0.483,256.3377,0.0545
May,31,camp 3,High,300 x 250,def,2714,0.8033,6,0.3269,5,686.1949,0.2211,40.6946,0.0545
May,31,camp 3,High,300 x 250,ghi,1293,0.8881,14,0.7629,0,0.0,1.0828,85.9025,0.0545
May,31,camp 3,High,300 x 250,jkl,363,0.2322,1,0.0544,0,0.0,0.2755,23.4281,0.0544
May,31,camp 3,High,300 x 250,mno,28336,9.9309,87,4.7411,8,582.0494,0.307,47.7409,0.0545
May,31,camp 3,Low,300 x 250,def,4165,0.3166,12,0.6538,0,0.0,0.2881,206.5066,0.0545
May,31,camp 3,Low,300 x 250,ghi,373,0.2197,16,0.8716,1,30.7954,4.2895,396.7228,0.0545
May,31,camp 3,Low,300 x 250,jkl,15,0.0054,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Low,300 x 250,mno,30922,1.1975,82,4.4684,0,0.0,0.2652,373.1441,0.0545
May,31,camp 3,Medium,300 x 250,abc,3,0.0047,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Medium,300 x 250,def,7462,1.0764,59,3.2154,2,76.477,0.7907,298.7179,0.0545
May,31,camp 3,Medium,300 x 250,ghi,1595,1.0365,50,2.7249,1,186.4442,3.1348,262.8944,0.0545
May,31,camp 3,Medium,300 x 250,jkl,87,0.0518,1,0.0544,0,0.0,1.1494,105.0193,0.0544
May,31,camp 3,Medium,300 x 250,mno,61329,5.1453,265,14.4411,0,0.0,0.4321,280.6659,0.0545
May,31,camp 3,High,468 x 60,def,108,0.014,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,High,468 x 60,ghi,2,0.0008,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,High,468 x 60,mno,234,0.0221,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Low,468 x 60,def,28,0.002,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Low,468 x 60,ghi,2,0.0008,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Low,468 x 60,mno,197,0.002,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Medium,468 x 60,def,144,0.0172,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Medium,468 x 60,ghi,5,0.002,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Medium,468 x 60,mno,549,0.0106,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,High,580 x 400,mno,5034,2.763,33,1.7983,5,784.2237,0.6555,65.0851,0.0545
May,31,camp 3,Low,580 x 400,mno,3985,0.3899,35,1.9074,0,0.0,0.8783,489.2024,0.0545
May,31,camp 3,Medium,580 x 400,mno,11070,1.9879,177,9.6463,0,0.0,1.5989,485.2508,0.0545
May,31,camp 3,High,670 x 90,def,589,0.1541,3,0.1634,0,0.0,0.5093,106.035,0.0545
May,31,camp 3,High,670 x 90,ghi,246,0.1267,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,High,670 x 90,jkl,55,0.034,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,High,670 x 90,mno,1477,0.4095,5,0.2724,1,41.7605,0.3385,66.5201,0.0545
May,31,camp 3,Low,670 x 90,def,4307,0.1475,12,0.6538,0,0.0,0.2786,443.2542,0.0545
May,31,camp 3,Low,670 x 90,ghi,287,0.0998,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Low,670 x 90,jkl,10,0.0042,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Low,670 x 90,mno,1291,0.0475,1,0.0544,0,0.0,0.0775,114.5263,0.0544
May,31,camp 3,Medium,670 x 90,def,4993,0.2979,20,1.0899,1,13.7612,0.4006,365.861,0.0545
May,31,camp 3,Medium,670 x 90,ghi,253,0.1231,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Medium,670 x 90,jkl,62,0.0354,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Medium,670 x 90,mno,3158,0.206,17,0.9254,0,0.0,0.5383,449.2233,0.0544
May,31,camp 3,High,728 x 90,def,5386,1.1285,11,0.5994,6,524.7933,0.2042,53.1148,0.0545
May,31,camp 3,High,728 x 90,ghi,2373,1.8462,6,0.3269,0,0.0,0.2528,17.7066,0.0545
May,31,camp 3,High,728 x 90,jkl,1644,0.6042,4,0.2179,0,0.0,0.2433,36.0642,0.0545
May,31,camp 3,High,728 x 90,mno,23768,5.7544,31,1.6894,5,518.5531,0.1304,29.3584,0.0545
May,31,camp 3,High,728 x 90,,1,0.0008,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Low,728 x 90,abc,5,0.0075,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Low,728 x 90,def,4828,0.4218,21,1.1444,0,0.0,0.435,271.3134,0.0545
May,31,camp 3,Low,728 x 90,ghi,671,0.4836,1,0.0544,0,0.0,0.149,11.249,0.0544
May,31,camp 3,Low,728 x 90,jkl,137,0.0401,2,0.1089,0,0.0,1.4599,271.5711,0.0544
May,31,camp 3,Low,728 x 90,mno,30633,1.0515,70,3.8148,0,0.0,0.2285,362.796,0.0545
May,31,camp 3,Medium,728 x 90,abc,8,0.0089,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Medium,728 x 90,def,15170,1.7077,62,3.3789,0,0.0,0.4087,197.8626,0.0545
May,31,camp 3,Medium,728 x 90,ghi,3032,1.9308,32,1.7439,0,0.0,1.0554,90.3201,0.0545
May,31,camp 3,Medium,728 x 90,jkl,1119,0.3553,4,0.2179,0,0.0,0.3575,61.3285,0.0545
May,31,camp 3,Medium,728 x 90,mno,68483,4.1619,249,13.5691,9,449.3359,0.3636,326.0314,0.0545
May,31,camp 3,Medium,728 x 90,,1,0.0008,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Low,800 x 250,mno,5,0.0004,0,0.0,0,0.0,0.0,0.0,0.0
May,31,camp 3,Medium,800 x 250,mno,1,0.0002,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,High,160 x 600,abc,3,0.0045,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,High,160 x 600,def,11303,4.7626,39,4.0,27,2199.489,0.345,83.9877,0.1026
June,1,camp 1,High,160 x 600,ghi,8462,11.1783,34,3.0,38,1219.2903,0.4018,26.8377,0.0882
June,1,camp 1,High,160 x 600,mno,128392,98.6475,606,65.0,571,23058.1474,0.472,65.8912,0.1073
June,1,camp 1,Low,160 x 600,def,187,0.0117,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,Low,160 x 600,ghi,22,0.0089,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,Low,160 x 600,mno,1375,0.2764,4,0.4351,0,0.0,0.2909,157.4168,0.1088
June,1,camp 1,Medium,160 x 600,abc,1,0.0015,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,Medium,160 x 600,def,1241,0.2466,8,0.8703,0,0.0,0.6446,352.9197,0.1088
June,1,camp 1,Medium,160 x 600,ghi,443,0.412,4,0.4351,0,0.0,0.9029,105.6068,0.1088
June,1,camp 1,Medium,160 x 600,mno,13166,5.8599,140,15.23,17,1204.616,1.0633,259.902,0.1088
June,1,camp 1,High,240 x 400,def,11643,5.9071,41,4.0,22,781.6576,0.3521,67.7151,0.0976
June,1,camp 1,High,240 x 400,ghi,230423,196.3443,3178,345.0,2088,106089.2791,1.3792,175.7117,0.1086
June,1,camp 1,High,240 x 400,jkl,33778,18.4269,193,21.0,162,7396.4727,0.5714,113.9638,0.1088
June,1,camp 1,High,240 x 400,mno,58667,45.4911,218,23.0,210,12233.6662,0.3716,50.5593,0.1055
June,1,camp 1,Low,240 x 400,def,107,0.0198,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,Low,240 x 400,ghi,545,0.4228,7,0.7597,2,815.4685,1.2844,179.6831,0.1085
June,1,camp 1,Low,240 x 400,jkl,143,0.0762,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,Low,240 x 400,mno,436,0.0693,1,0.1087,0,0.0,0.2294,156.8543,0.1087
June,1,camp 1,Medium,240 x 400,def,977,0.3199,5,0.5439,0,0.0,0.5118,170.0219,0.1088
June,1,camp 1,Medium,240 x 400,ghi,12157,9.9315,428,46.5587,47,3309.125,3.5206,468.7983,0.1088
June,1,camp 1,Medium,240 x 400,jkl,2187,1.1822,22,2.3935,14,645.9404,1.0059,202.4615,0.1088
June,1,camp 1,Medium,240 x 400,mno,4089,1.9153,41,4.4589,14,803.0314,1.0027,232.8043,0.1088
June,1,camp 1,High,300 x 250,abc,8,0.0118,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,High,300 x 250,def,22741,12.4224,53,5.0,48,1964.3453,0.2331,40.2499,0.0943
June,1,camp 1,High,300 x 250,ghi,36024,25.4196,288,31.0,228,9867.3955,0.7995,121.9531,0.1076
June,1,camp 1,High,300 x 250,jkl,4259,2.5363,9,1.0,30,2004.4743,0.2113,39.4275,0.1111
June,1,camp 1,High,300 x 250,mno,208106,177.8469,767,83.0,872,38040.4939,0.3686,46.6694,0.1082
June,1,camp 1,Low,300 x 250,def,142,0.0368,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,Low,300 x 250,ghi,62,0.0391,1,0.1087,0,0.0,1.6129,278.0051,0.1087
June,1,camp 1,Low,300 x 250,jkl,1,0.0006,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,Low,300 x 250,mno,2118,0.5297,9,0.9791,0,0.0,0.4249,184.8405,0.1088
June,1,camp 1,Medium,300 x 250,def,1908,0.7157,10,1.0861,0,0.0,0.5241,151.7535,0.1086
June,1,camp 1,Medium,300 x 250,ghi,1329,0.9017,26,2.8287,0,0.0,1.9564,313.7074,0.1088
June,1,camp 1,Medium,300 x 250,jkl,288,0.1821,7,0.7615,0,0.0,2.4306,418.1768,0.1088
June,1,camp 1,Medium,300 x 250,mno,19398,9.5086,161,17.509,16,628.0133,0.83,184.1386,0.1088
June,1,camp 1,High,468 x 60,def,882,0.1855,2,0.0,0,0.0,0.2268,0.0,0.0
June,1,camp 1,High,468 x 60,ghi,276,0.1126,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,High,468 x 60,jkl,8,0.0053,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,High,468 x 60,mno,1442,0.531,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,Low,468 x 60,def,2,0.0002,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,Low,468 x 60,mno,16,0.001,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,Medium,468 x 60,def,149,0.0219,1,0.1087,0,0.0,0.6711,496.347,0.1087
June,1,camp 1,Medium,468 x 60,ghi,19,0.0077,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,Medium,468 x 60,jkl,1,0.0006,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,Medium,468 x 60,mno,135,0.0393,0,0.0,0,0.0,0.0,0.0,0.0
June,1,camp 1,High,580 x 400,mno,27642,44.9591,250,27.0,264,12739.3463,0.9044,60.0546,0.108
June,1,camp 1,Low,580 x 400,mno,217,0.0992,8,0.8703,0,0.0,3.6866,877.3185,0.1088
June,1,camp 1,Medium,580 x 400,mno,2429,1.996,47,5.1135,4,73.4938,1.935,256.1874,0.1088
June,1,camp 1,High,670 x 90,def,4278,2.7324,10,1.0,3,428.9001,0.2338,36.5979,0.1
